RunId,iteration,Step,estrategia,avances,rescatistas,rng,Rescatados,Perdidas,Danio,Fuegos,Paredes,Puertas,Rescatando,Pasos,Avances,Estado,gano,motivo
22,7,11.0,mejorada,1,3,7250163532461132703,3,1,25,10,16,7,2,11,1,perdido,0,colapso
514,171,11.0,mejorada,1,3,4750563523138493357,1,3,26,13,16,8,0,11,1,perdido,0,colapso
598,199,11.0,mejorada,1,3,2862230687000802517,3,3,26,17,15,8,0,11,1,perdido,0,colapso
631,210,11.0,mejorada,1,3,6403440735147287998,6,1,24,18,21,7,0,11,1,perdido,0,colapso
18,6,11.0,mejorada,1,2,7020274643477799479,2,4,14,9,11,8,2,11,1,perdido,0,victimas
890,296,11.0,mejorada,1,4,9034944823445181103,4,4,24,19,19,8,4,11,1,perdido,0,victimas
355,118,11.0,mejorada,1,3,3985354860381270788,2,3,25,16,15,7,0,11,1,perdido,0,colapso
630,210,11.0,mejorada,1,2,6403440735147287998,1,3,25,11,17,7,0,11,1,perdido,0,colapso
180,60,11.0,mejorada,1,2,6164929187129147890,2,3,24,20,15,7,0,11,1,perdido,0,colapso
121,40,11.0,mejorada,1,3,4032014784384463676,6,1,24,11,14,7,3,11,1,perdido,0,colapso
125,41,11.0,mejorada,1,4,7680100789218536959,3,1,24,31,18,7,1,11,1,perdido,0,colapso
10,3,12.0,mejorada,1,3,6432084778622665797,5,2,26,9,16,8,3,12,1,perdido,0,colapso
844,281,12.0,mejorada,1,3,1674027355806194816,4,2,25,17,20,8,0,12,1,perdido,0,colapso
185,61,12.0,mejorada,1,4,4345095574408942379,3,3,25,9,18,7,2,12,1,perdido,0,colapso
791,263,12.0,mejorada,1,4,1326984363454281926,7,3,13,13,11,8,1,12,1,ganado,1,victoria
177,59,12.0,mejorada,1,2,1056353477630618950,4,3,24,14,17,7,0,12,1,perdido,0,colapso
175,58,12.0,mejorada,1,3,1289399723366875885,7,1,16,9,10,7,2,12,1,ganado,1,victoria
94,31,12.0,mejorada,1,3,8923702211518539140,2,4,20,10,18,7,1,12,1,perdido,0,victimas
785,261,12.0,mejorada,1,4,7606184634050499706,0,3,24,9,17,7,3,12,1,perdido,0,colapso
787,262,12.0,mejorada,1,3,2862332153537753568,4,2,26,16,21,8,0,12,1,perdido,0,colapso
91,30,12.0,mejorada,1,3,6869218442907837545,6,1,26,18,19,7,1,12,1,perdido,0,colapso
463,154,12.0,mejorada,1,3,1001434454669433306,2,3,25,9,18,7,2,12,1,perdido,0,colapso
848,282,12.0,mejorada,1,4,2183586024013075069,4,2,25,11,21,8,2,12,1,perdido,0,colapso
779,259,12.0,mejorada,1,4,5482682832056391811,4,3,24,18,16,7,0,12,1,perdido,0,colapso
82,27,12.0,mejorada,1,3,404018428470862364,6,4,23,20,18,6,0,12,1,perdido,0,victimas
622,207,12.0,mejorada,1,3,6250298060732927806,2,3,25,11,20,7,0,12,1,perdido,0,colapso
169,56,12.0,mejorada,1,3,4232750931371847818,7,1,8,5,8,8,3,12,1,ganado,1,victoria
774,258,12.0,mejorada,1,2,613897100045407464,3,2,24,12,19,7,1,12,1,perdido,0,colapso
518,172,12.0,mejorada,1,4,2360861258752227985,2,2,25,13,16,8,0,12,1,perdido,0,colapso
216,72,12.0,mejorada,1,2,7871254042147531455,3,5,24,11,19,7,1,12,1,perdido,0,victimas
522,174,12.0,mejorada,1,2,1518239141733678646,3,4,5,4,5,8,2,12,1,perdido,0,victimas
103,34,12.0,mejorada,1,3,4330887939463945487,4,3,24,9,21,8,0,12,1,perdido,0,colapso
842,280,12.0,mejorada,1,4,400986671269313044,3,3,25,10,16,7,0,12,1,perdido,0,colapso
162,54,12.0,mejorada,1,2,6504002634580250602,5,4,13,13,10,7,2,12,1,perdido,0,victimas
854,284,12.0,mejorada,1,4,5268691266622692472,4,4,16,13,14,7,3,12,1,perdido,0,victimas
647,215,12.0,mejorada,1,4,6815924397397588665,5,1,25,14,19,6,0,12,1,perdido,0,colapso
160,53,12.0,mejorada,1,3,6132166799369894492,6,4,6,12,5,8,1,12,1,perdido,0,victimas
226,75,12.0,mejorada,1,3,2595308321297047389,5,3,26,24,20,8,2,12,1,perdido,0,colapso
648,216,12.0,mejorada,1,2,1208794400926784263,4,4,7,10,7,8,1,12,1,perdido,0,victimas
230,76,12.0,mejorada,1,4,2707924455580344322,5,3,27,14,23,7,1,12,1,perdido,0,colapso
857,285,12.0,mejorada,1,4,3839343217224162852,2,4,23,13,17,7,4,12,1,perdido,0,victimas
161,53,12.0,mejorada,1,4,6132166799369894492,3,4,13,12,9,8,0,12,1,perdido,0,victimas
250,83,12.0,mejorada,1,3,1540053360388708572,3,3,26,16,17,7,1,12,1,perdido,0,colapso
413,137,12.0,mejorada,1,4,4448464033578097061,2,3,24,16,18,8,0,12,1,perdido,0,colapso
65,21,12.0,mejorada,1,4,3269924900787895439,5,3,24,15,17,8,2,12,1,perdido,0,colapso
155,51,12.0,mejorada,1,4,67904952949206819,3,2,26,12,17,7,0,12,1,perdido,0,colapso
753,251,12.0,mejorada,1,2,8001188835137877718,5,4,12,12,11,8,2,12,1,perdido,0,victimas
657,219,12.0,mejorada,1,2,3667011595388186359,3,1,25,19,20,8,1,12,1,perdido,0,colapso
264,88,12.0,mejorada,1,2,1487469617072345797,7,0,10,14,9,8,2,12,1,ganado,1,victoria
263,87,12.0,mejorada,1,4,4260065529960581386,3,3,24,13,17,8,0,12,1,perdido,0,colapso
865,288,12.0,mejorada,1,3,4830768301422489395,2,2,24,18,18,8,0,12,1,perdido,0,colapso
62,20,12.0,mejorada,1,4,6992125263385868793,3,3,24,18,18,7,1,12,1,perdido,0,colapso
108,36,12.0,mejorada,1,2,1198314379297268474,3,4,13,11,12,8,1,12,1,perdido,0,victimas
268,89,12.0,mejorada,1,3,4621322367900553788,4,4,23,18,16,7,1,12,1,perdido,0,victimas
746,248,12.0,mejorada,1,4,3451238642599062930,7,2,17,6,13,7,4,12,1,ganado,1,victoria
271,90,12.0,mejorada,1,3,1404831189039190376,4,3,26,14,19,6,1,12,1,perdido,0,colapso
274,91,12.0,mejorada,1,3,6422421876184220429,5,4,17,12,10,7,3,12,1,perdido,0,victimas
836,278,12.0,mejorada,1,4,8070496116316417892,5,4,24,22,19,8,1,12,1,perdido,0,victimas
584,194,12.0,mejorada,1,4,1413798279642752910,1,2,25,10,16,8,3,12,1,perdido,0,colapso
740,246,12.0,mejorada,1,4,5562681690224976758,2,2,25,13,20,6,0,12,1,perdido,0,colapso
404,134,12.0,mejorada,1,4,5450233420273996561,6,2,26,14,17,8,0,12,1,perdido,0,colapso
285,95,12.0,mejorada,1,2,5813330844689072343,3,4,2,3,2,8,2,12,1,perdido,0,victimas
535,178,12.0,mejorada,1,3,8224271163474684205,7,1,13,12,9,7,3,12,1,ganado,1,victoria
583,194,12.0,mejorada,1,3,1413798279642752910,2,2,24,10,19,8,1,12,1,perdido,0,colapso
399,133,12.0,mejorada,1,2,3199309255575899088,3,4,17,15,12,7,1,12,1,perdido,0,victimas
286,95,12.0,mejorada,1,3,5813330844689072343,5,3,24,17,20,7,0,12,1,perdido,0,colapso
669,223,12.0,mejorada,1,2,8814068826815106401,3,3,24,11,17,8,2,12,1,perdido,0,colapso
393,131,12.0,mejorada,1,2,8532727030568331756,3,3,26,11,20,7,0,12,1,perdido,0,colapso
391,130,12.0,mejorada,1,3,1573442415687162831,2,2,25,14,20,7,0,12,1,perdido,0,colapso
483,161,12.0,mejorada,1,2,8448718037869960638,3,2,26,8,19,7,0,12,1,perdido,0,colapso
672,224,12.0,mejorada,1,2,2642000119086505860,2,5,12,11,8,8,2,12,1,perdido,0,victimas
582,194,12.0,mejorada,1,2,1413798279642752910,7,1,12,9,10,7,2,12,1,ganado,1,victoria
537,179,12.0,mejorada,1,2,6904690273224461891,7,2,20,8,12,7,2,12,1,ganado,1,victoria
872,290,12.0,mejorada,1,4,7687298318890824016,2,3,24,12,14,8,0,12,1,perdido,0,colapso
295,98,12.0,mejorada,1,3,1088412337802183605,4,1,26,10,17,8,0,12,1,perdido,0,colapso
303,101,12.0,mejorada,1,2,6453659211977871293,2,1,24,21,17,7,1,12,1,perdido,0,colapso
382,127,12.0,mejorada,1,3,1333000362236215915,1,2,24,12,17,7,1,12,1,perdido,0,colapso
577,192,12.0,mejorada,1,3,1132242081106209098,4,3,24,12,20,7,0,12,1,perdido,0,colapso
34,11,12.0,mejorada,1,3,8547898282882222422,4,0,24,11,16,8,0,12,1,perdido,0,colapso
36,12,12.0,mejorada,1,2,5938607544058144514,4,4,20,9,13,7,2,12,1,perdido,0,victimas
139,46,12.0,mejorada,1,3,3573857246032727844,4,4,22,14,16,7,1,12,1,perdido,0,victimas
379,126,12.0,mejorada,1,3,3042432681873228590,4,1,25,7,18,8,3,12,1,perdido,0,colapso
311,103,12.0,mejorada,1,4,8939074297609209164,6,2,24,10,18,7,0,12,1,perdido,0,colapso
313,104,12.0,mejorada,1,3,7182709311313489600,5,1,25,11,18,8,1,12,1,perdido,0,colapso
120,40,12.0,mejorada,1,2,4032014784384463676,1,4,20,12,15,7,1,12,1,perdido,0,victimas
135,45,12.0,mejorada,1,2,7422641071193402884,3,2,25,9,15,8,1,12,1,perdido,0,colapso
713,237,12.0,mejorada,1,4,7238165253378328548,4,3,24,18,16,7,2,12,1,perdido,0,colapso
716,238,12.0,mejorada,1,4,164515294560768872,2,3,24,10,15,8,3,12,1,perdido,0,colapso
551,183,12.0,mejorada,1,4,2913931182286180210,2,1,24,11,20,7,2,12,1,perdido,0,colapso
31,10,12.0,mejorada,1,3,3420008128027789332,2,3,24,11,19,7,1,12,1,perdido,0,colapso
29,9,12.0,mejorada,1,4,4154077065378586294,6,3,24,18,18,7,0,12,1,perdido,0,colapso
494,164,12.0,mejorada,1,4,5117610750765228231,2,0,24,11,14,7,0,12,1,perdido,0,colapso
137,45,12.0,mejorada,1,4,7422641071193402884,5,3,25,13,18,8,2,12,1,perdido,0,colapso
372,124,12.0,mejorada,1,2,383823007534592520,2,4,18,14,13,8,1,12,1,perdido,0,victimas
886,295,12.0,mejorada,1,3,8325505766681033056,7,3,12,7,11,7,3,12,1,ganado,1,victoria
328,109,12.0,mejorada,1,3,8325037704680575679,3,4,19,16,17,6,1,12,1,perdido,0,victimas
709,236,12.0,mejorada,1,3,4310834394325476573,4,3,24,10,14,7,2,12,1,perdido,0,colapso
337,112,12.0,mejorada,1,3,2821951771681615127,2,4,21,10,15,8,1,12,1,perdido,0,victimas
133,44,12.0,mejorada,1,3,7676241779586807193,7,2,13,13,10,6,3,12,1,ganado,1,victoria
689,229,12.0,mejorada,1,4,976731152530218924,2,4,22,11,19,8,3,12,1,perdido,0,victimas
365,121,12.0,mejorada,1,4,5993776973025834150,2,3,25,7,17,8,2,12,1,perdido,0,colapso
364,121,12.0,mejorada,1,3,5993776973025834150,2,3,25,7,17,8,1,12,1,perdido,0,colapso
363,121,12.0,mejorada,1,2,5993776973025834150,2,3,25,7,17,8,1,12,1,perdido,0,colapso
507,169,12.0,mejorada,1,2,8788945634422117436,7,1,4,0,3,7,2,12,1,ganado,1,victoria
698,232,12.0,mejorada,1,4,8911916399578143358,4,2,24,24,19,7,1,12,1,perdido,0,colapso
497,165,12.0,mejorada,1,4,3421154220823127656,8,1,9,4,9,8,4,12,1,ganado,1,victoria
359,119,12.0,mejorada,1,4,5785902819806701605,4,3,26,14,20,8,0,12,1,perdido,0,colapso
823,274,13.0,mejorada,1,3,6278483331563398250,3,5,20,14,14,8,3,13,1,perdido,0,victimas
563,187,13.0,mejorada,1,4,871301224613422341,8,1,21,14,18,8,3,13,1,ganado,1,victoria
498,166,13.0,mejorada,1,2,7653459513276407468,4,4,12,16,12,8,0,13,1,perdido,0,victimas
755,251,13.0,mejorada,1,4,8001188835137877718,5,4,19,10,14,8,3,13,1,perdido,0,victimas
656,218,13.0,mejorada,1,4,8555254495387104291,3,4,19,19,12,7,0,13,1,perdido,0,victimas
529,176,13.0,mejorada,1,3,4013062056549745396,5,2,26,9,19,8,0,13,1,perdido,0,colapso
508,169,13.0,mejorada,1,3,8788945634422117436,7,2,17,8,15,7,2,13,1,ganado,1,victoria
1,0,13.0,mejorada,1,3,7138484576005690179,4,4,9,9,6,7,3,13,1,perdido,0,victimas
828,276,13.0,mejorada,1,2,2932950191596309256,2,4,11,9,7,8,1,13,1,perdido,0,victimas
255,85,13.0,mejorada,1,2,830544921056646276,2,4,14,14,11,7,1,13,1,perdido,0,victimas
691,230,13.0,mejorada,1,3,1294404315222758923,5,4,16,5,11,8,3,13,1,perdido,0,victimas
362,120,13.0,mejorada,1,4,5387352873253396078,7,3,22,15,14,7,3,13,1,ganado,1,victoria
21,7,13.0,mejorada,1,2,7250163532461132703,3,2,25,10,18,7,1,13,1,perdido,0,colapso
369,123,13.0,mejorada,1,2,3835146365897628933,3,4,8,11,8,7,2,13,1,perdido,0,victimas
351,117,13.0,mejorada,1,2,6635874509470750345,4,2,25,14,18,8,1,13,1,perdido,0,colapso
814,271,13.0,mejorada,1,3,1610783259504929798,6,3,24,13,18,7,1,13,1,perdido,0,colapso
687,229,13.0,mejorada,1,2,976731152530218924,4,4,11,12,10,7,1,13,1,perdido,0,victimas
690,230,13.0,mejorada,1,2,1294404315222758923,5,4,16,5,11,8,2,13,1,perdido,0,victimas
345,115,13.0,mejorada,1,2,7900872234267989194,3,1,24,12,16,8,0,13,1,perdido,0,colapso
25,8,13.0,mejorada,1,3,1181639697159514249,1,3,25,11,17,8,1,13,1,perdido,0,colapso
834,278,13.0,mejorada,1,2,8070496116316417892,7,3,13,6,11,7,1,13,1,ganado,1,victoria
115,38,13.0,mejorada,1,3,2092869344936845210,6,3,24,13,19,8,0,13,1,perdido,0,colapso
70,23,13.0,mejorada,1,3,8237588375927540125,7,3,17,12,12,7,1,13,1,ganado,1,victoria
685,228,13.0,mejorada,1,3,5847388317141204593,4,4,16,9,13,8,3,13,1,perdido,0,victimas
259,86,13.0,mejorada,1,3,6662589034851875519,4,2,24,12,15,7,0,13,1,perdido,0,colapso
266,88,13.0,mejorada,1,4,1487469617072345797,3,3,25,12,18,8,0,13,1,perdido,0,colapso
61,20,13.0,mejorada,1,3,6992125263385868793,1,2,24,9,21,7,3,13,1,perdido,0,colapso
681,227,13.0,mejorada,1,2,5120798098513749764,2,4,21,10,17,8,2,13,1,perdido,0,victimas
375,125,13.0,mejorada,1,2,4556261108682878519,0,3,25,12,18,8,1,13,1,perdido,0,colapso
712,237,13.0,mejorada,1,3,7238165253378328548,7,1,12,15,9,7,2,13,1,ganado,1,victoria
552,184,13.0,mejorada,1,2,7120557878436733737,5,4,20,3,14,7,2,13,1,perdido,0,victimas
373,124,13.0,mejorada,1,3,383823007534592520,4,4,22,7,16,8,2,13,1,perdido,0,victimas
228,76,13.0,mejorada,1,2,2707924455580344322,3,1,25,26,17,8,0,13,1,perdido,0,colapso
810,270,13.0,mejorada,1,2,510932467855766150,2,3,24,18,17,8,1,13,1,perdido,0,colapso
835,278,13.0,mejorada,1,3,8070496116316417892,7,2,15,9,12,8,2,13,1,ganado,1,victoria
147,49,13.0,mejorada,1,2,1288989149403113816,3,1,25,12,18,6,1,13,1,perdido,0,colapso
601,200,13.0,mejorada,1,3,7170294046349287546,8,2,8,10,7,7,2,13,1,ganado,1,victoria
75,25,13.0,mejorada,1,2,1795225215291384455,3,2,25,10,17,8,1,13,1,perdido,0,colapso
599,199,13.0,mejorada,1,4,2862230687000802517,2,0,24,16,14,7,0,13,1,perdido,0,colapso
533,177,13.0,mejorada,1,4,9153049027570592946,2,4,21,14,16,7,2,13,1,perdido,0,victimas
586,195,13.0,mejorada,1,3,1653458300556355730,5,4,16,9,14,8,3,13,1,perdido,0,victimas
855,285,13.0,mejorada,1,2,3839343217224162852,4,4,18,15,14,7,0,13,1,perdido,0,victimas
867,289,13.0,mejorada,1,2,937757786175947955,5,3,25,12,19,7,0,13,1,perdido,0,colapso
768,256,13.0,mejorada,1,2,7531517498733178494,7,2,20,14,13,7,2,13,1,ganado,1,victoria
663,221,13.0,mejorada,1,2,4506392421548718624,4,4,20,17,15,7,1,13,1,perdido,0,victimas
882,294,13.0,mejorada,1,2,7780605619557833769,7,1,10,6,9,8,2,13,1,ganado,1,victoria
802,267,13.0,mejorada,1,3,1416833493700755846,7,3,16,10,15,7,3,13,1,ganado,1,victoria
163,54,13.0,mejorada,1,3,6504002634580250602,5,3,26,13,22,7,0,13,1,perdido,0,colapso
794,264,13.0,mejorada,1,4,8494453302709679971,4,2,24,9,19,8,2,13,1,perdido,0,colapso
468,156,13.0,mejorada,1,2,2593923817679570304,6,3,24,8,15,6,1,13,1,perdido,0,colapso
775,258,13.0,mejorada,1,3,613897100045407464,4,1,24,7,16,7,3,13,1,perdido,0,colapso
213,71,13.0,mejorada,1,2,3768011668784017290,6,3,24,11,18,7,2,13,1,perdido,0,colapso
853,284,13.0,mejorada,1,3,5268691266622692472,3,1,26,15,21,8,0,13,1,perdido,0,colapso
76,25,13.0,mejorada,1,3,1795225215291384455,5,3,24,11,20,6,3,13,1,perdido,0,colapso
465,155,13.0,mejorada,1,2,6200320476196052908,4,4,11,11,7,7,2,13,1,perdido,0,victimas
171,57,13.0,mejorada,1,2,5245711642959262883,7,2,18,11,12,8,2,13,1,ganado,1,victoria
796,265,13.0,mejorada,1,3,1526760662688963121,5,2,25,20,18,8,0,13,1,perdido,0,colapso
458,152,13.0,mejorada,1,4,1293569525664144302,2,3,24,12,18,7,4,13,1,perdido,0,colapso
726,242,13.0,mejorada,1,2,2145732114086352626,5,3,24,21,15,8,1,13,1,perdido,0,colapso
725,241,13.0,mejorada,1,4,7349340450946339022,3,3,26,12,20,7,2,13,1,perdido,0,colapso
678,226,13.0,mejorada,1,2,229288337702429089,7,0,3,2,3,7,2,13,1,ganado,1,victoria
792,264,13.0,mejorada,1,2,8494453302709679971,4,4,20,12,17,7,1,13,1,perdido,0,victimas
632,210,13.0,mejorada,1,4,6403440735147287998,5,3,26,17,18,7,0,13,1,perdido,0,colapso
187,62,13.0,mejorada,1,3,5213382898739266301,0,0,25,13,18,7,1,13,1,perdido,0,colapso
788,262,13.0,mejorada,1,4,2862332153537753568,6,1,25,9,17,8,1,13,1,perdido,0,colapso
517,172,13.0,mejorada,1,3,2360861258752227985,4,3,24,17,17,8,0,13,1,perdido,0,colapso
738,246,13.0,mejorada,1,2,5562681690224976758,3,2,25,13,17,8,0,13,1,perdido,0,colapso
670,223,13.0,mejorada,1,3,8814068826815106401,7,3,17,6,13,7,3,13,1,ganado,1,victoria
288,96,13.0,mejorada,1,2,3337132314759568599,3,2,24,20,18,8,0,13,1,perdido,0,colapso
193,64,13.0,mejorada,1,3,5854243203972891490,5,1,24,8,14,7,3,13,1,perdido,0,colapso
873,291,13.0,mejorada,1,2,479263626137024775,7,0,6,7,6,8,2,13,1,ganado,1,victoria
675,225,13.0,mejorada,1,2,8529852206364137934,3,3,24,9,15,7,2,13,1,perdido,0,colapso
45,15,13.0,mejorada,1,2,2095907272200333468,7,2,3,9,3,8,2,13,1,ganado,1,victoria
197,65,13.0,mejorada,1,4,5105868764207785778,3,2,26,11,20,8,1,13,1,perdido,0,colapso
441,147,13.0,mejorada,1,2,4802355277317977330,5,4,10,7,7,8,2,13,1,perdido,0,victimas
850,283,13.0,mejorada,1,3,2300194393269822563,4,3,24,10,19,7,0,13,1,perdido,0,colapso
891,297,13.0,mejorada,1,2,7397383076949300129,4,3,25,10,18,7,0,13,1,perdido,0,colapso
612,204,13.0,mejorada,1,2,128539566345389180,7,0,2,0,2,7,2,13,1,ganado,1,victoria
138,46,13.0,mejorada,1,2,3573857246032727844,5,4,2,6,2,7,2,13,1,perdido,0,victimas
69,23,13.0,mejorada,1,2,8237588375927540125,7,1,0,4,0,8,2,13,1,ganado,1,victoria
415,138,13.0,mejorada,1,3,7219458207281458726,4,3,24,13,18,7,0,13,1,perdido,0,colapso
358,119,14.0,mejorada,1,3,5785902819806701605,3,3,26,11,19,7,1,14,1,perdido,0,colapso
892,297,14.0,mejorada,1,3,7397383076949300129,4,1,24,13,16,8,1,14,1,perdido,0,colapso
560,186,14.0,mejorada,1,4,3446384247848441377,4,4,23,14,15,8,0,14,1,perdido,0,victimas
495,165,14.0,mejorada,1,2,3421154220823127656,6,4,9,11,8,7,2,14,1,perdido,0,victimas
136,45,14.0,mejorada,1,3,7422641071193402884,7,2,21,15,16,8,1,14,1,ganado,1,victoria
360,120,14.0,mejorada,1,2,5387352873253396078,4,2,25,11,22,7,2,14,1,perdido,0,colapso
562,187,14.0,mejorada,1,3,871301224613422341,7,3,16,9,15,8,1,14,1,ganado,1,victoria
543,181,14.0,mejorada,1,2,8240590753011135886,7,2,2,2,2,8,2,14,1,ganado,1,victoria
876,292,14.0,mejorada,1,2,8530160633213701926,5,4,8,14,8,7,0,14,1,perdido,0,victimas
204,68,14.0,mejorada,1,2,284244353590349238,5,4,21,19,15,7,0,14,1,perdido,0,victimas
515,171,14.0,mejorada,1,4,4750563523138493357,4,2,25,15,17,7,0,14,1,perdido,0,colapso
384,128,14.0,mejorada,1,2,953724041019979856,6,1,24,18,18,8,0,14,1,perdido,0,colapso
580,193,14.0,mejorada,1,3,7665661379552511350,3,2,24,14,18,7,0,14,1,perdido,0,colapso
49,16,14.0,mejorada,1,3,5115141816626912272,6,2,26,10,21,8,3,14,1,perdido,0,colapso
48,16,14.0,mejorada,1,2,5115141816626912272,4,2,26,13,19,7,1,14,1,perdido,0,colapso
731,243,14.0,mejorada,1,4,4895485399944168328,6,2,25,12,16,7,0,14,1,perdido,0,colapso
730,243,14.0,mejorada,1,3,4895485399944168328,3,2,24,6,15,8,0,14,1,perdido,0,colapso
633,211,14.0,mejorada,1,2,5359854683639935958,7,3,18,4,14,7,2,14,1,ganado,1,victoria
93,31,14.0,mejorada,1,2,8923702211518539140,7,3,8,8,8,6,2,14,1,ganado,1,victoria
845,281,14.0,mejorada,1,4,1674027355806194816,3,2,26,15,18,8,0,14,1,perdido,0,colapso
635,211,14.0,mejorada,1,4,5359854683639935958,6,3,26,11,20,8,3,14,1,perdido,0,colapso
437,145,14.0,mejorada,1,4,2462415865482533468,5,1,25,9,17,8,1,14,1,perdido,0,colapso
291,97,14.0,mejorada,1,2,808427814852703457,2,4,13,9,9,8,2,14,1,perdido,0,victimas
390,130,14.0,mejorada,1,2,1573442415687162831,7,3,9,6,8,7,2,14,1,ganado,1,victoria
540,180,14.0,mejorada,1,2,8216110551009199403,4,4,16,9,13,7,0,14,1,perdido,0,victimas
843,281,14.0,mejorada,1,2,1674027355806194816,4,4,4,7,4,8,2,14,1,perdido,0,victimas
727,242,14.0,mejorada,1,3,2145732114086352626,5,2,24,9,17,8,3,14,1,perdido,0,colapso
164,54,14.0,mejorada,1,4,6504002634580250602,1,3,24,10,17,7,1,14,1,perdido,0,colapso
512,170,14.0,mejorada,1,4,2683243453323814181,6,4,24,14,20,7,1,14,1,perdido,0,victimas
170,56,14.0,mejorada,1,4,4232750931371847818,3,3,25,11,21,8,2,14,1,perdido,0,colapso
462,154,14.0,mejorada,1,2,1001434454669433306,4,3,26,15,21,7,1,14,1,perdido,0,colapso
273,91,14.0,mejorada,1,2,6422421876184220429,7,2,19,13,12,8,2,14,1,ganado,1,victoria
402,134,14.0,mejorada,1,2,5450233420273996561,7,2,13,5,12,7,2,14,1,ganado,1,victoria
870,290,14.0,mejorada,1,2,7687298318890824016,3,4,17,15,14,8,0,14,1,perdido,0,victimas
878,292,14.0,mejorada,1,4,8530160633213701926,6,3,24,16,17,8,1,14,1,perdido,0,colapso
591,197,14.0,mejorada,1,2,8066411071954915232,5,2,25,19,20,7,1,14,1,perdido,0,colapso
217,72,14.0,mejorada,1,3,7871254042147531455,6,1,24,9,15,8,2,14,1,perdido,0,colapso
804,268,14.0,mejorada,1,2,1065207823745613756,7,1,3,11,3,7,2,14,1,ganado,1,victoria
742,247,14.0,mejorada,1,3,3805301075240156879,4,4,20,15,15,8,0,14,1,perdido,0,victimas
154,51,14.0,mejorada,1,3,67904952949206819,4,4,21,21,14,7,0,14,1,perdido,0,victimas
105,35,14.0,mejorada,1,2,1747564835162871655,5,3,24,16,21,7,1,14,1,perdido,0,colapso
717,239,14.0,mejorada,1,2,1006675687759647796,1,4,12,10,10,7,0,14,1,perdido,0,victimas
680,226,14.0,mejorada,1,4,229288337702429089,5,2,25,14,19,8,2,14,1,perdido,0,colapso
111,37,14.0,mejorada,1,2,4387603514346341532,7,2,6,8,6,8,2,14,1,ganado,1,victoria
72,24,14.0,mejorada,1,2,7179320580859366615,4,3,25,7,18,8,1,14,1,perdido,0,colapso
145,48,14.0,mejorada,1,3,6294909946641896535,6,2,25,9,20,7,2,14,1,perdido,0,colapso
325,108,14.0,mejorada,1,3,889049704932113065,6,3,25,10,16,8,0,14,1,perdido,0,colapso
27,9,14.0,mejorada,1,2,4154077065378586294,5,3,24,9,18,7,1,14,1,perdido,0,colapso
419,139,14.0,mejorada,1,4,763049567893618475,7,3,21,14,15,8,2,14,1,ganado,1,victoria
749,249,14.0,mejorada,1,4,3928068926454801528,5,4,17,9,14,7,3,14,1,perdido,0,victimas
409,136,14.0,mejorada,1,3,8841148243080661991,2,1,25,17,18,7,0,14,1,perdido,0,colapso
590,196,14.0,mejorada,1,4,5528330478685303892,6,3,26,16,19,8,2,14,1,perdido,0,colapso
366,122,14.0,mejorada,1,2,778861390272838078,7,2,6,8,6,7,2,14,1,ganado,1,victoria
258,86,14.0,mejorada,1,2,6662589034851875519,4,1,25,14,18,8,1,14,1,perdido,0,colapso
693,231,14.0,mejorada,1,2,3865647293027420680,5,3,24,17,17,8,0,14,1,perdido,0,colapso
240,80,14.0,mejorada,1,2,6127210931559624285,6,4,24,12,16,8,2,14,1,perdido,0,victimas
588,196,14.0,mejorada,1,2,5528330478685303892,3,4,20,13,13,8,2,14,1,perdido,0,victimas
132,44,14.0,mejorada,1,2,7676241779586807193,7,2,6,8,6,7,2,14,1,ganado,1,victoria
697,232,14.0,mejorada,1,3,8911916399578143358,5,2,26,14,21,8,1,14,1,perdido,0,colapso
864,288,15.0,mejorada,1,2,4830768301422489395,3,1,25,17,18,7,0,15,1,perdido,0,colapso
361,120,15.0,mejorada,1,3,5387352873253396078,7,2,16,10,11,8,1,15,1,ganado,1,victoria
585,195,15.0,mejorada,1,2,1653458300556355730,7,2,14,1,12,8,2,15,1,ganado,1,victoria
658,219,15.0,mejorada,1,3,3667011595388186359,7,3,22,13,18,7,1,15,1,ganado,1,victoria
406,135,15.0,mejorada,1,3,210328586387355560,7,2,19,7,15,8,3,15,1,ganado,1,victoria
429,143,15.0,mejorada,1,2,5273260530970936524,6,2,24,17,14,7,0,15,1,perdido,0,colapso
234,78,15.0,mejorada,1,2,5137714777533577109,6,3,25,12,17,8,0,15,1,perdido,0,colapso
660,220,15.0,mejorada,1,2,2775761748300347022,7,3,19,10,16,7,2,15,1,ganado,1,victoria
559,186,15.0,mejorada,1,3,3446384247848441377,3,3,24,14,15,8,2,15,1,perdido,0,colapso
424,141,15.0,mejorada,1,3,4525973170018542717,2,3,25,10,20,8,0,15,1,perdido,0,colapso
116,38,15.0,mejorada,1,4,2092869344936845210,3,2,26,10,19,8,0,15,1,perdido,0,colapso
323,107,15.0,mejorada,1,4,2510985208792310179,5,4,21,7,15,8,1,15,1,perdido,0,victimas
78,26,15.0,mejorada,1,2,4304741454788720907,6,3,25,27,18,7,1,15,1,perdido,0,colapso
815,271,15.0,mejorada,1,4,1610783259504929798,5,3,24,14,18,7,0,15,1,perdido,0,colapso
769,256,15.0,mejorada,1,3,7531517498733178494,5,2,24,9,14,7,1,15,1,perdido,0,colapso
477,159,15.0,mejorada,1,2,7089521783151875089,3,1,24,8,17,8,2,15,1,perdido,0,colapso
