RunId,iteration,Step,estrategia,avances,rescatistas,rng,Rescatados,Perdidas,Danio,Fuegos,Paredes,Puertas,Rescatando,Pasos,Avances,Estado
27,13,15.0,mejorada,1,2,7588636456839696474,5,3,18,13,15,7,1,15,1,en_curso
27,13,16.0,mejorada,1,2,7588636456839696474,7,3,18,7,15,7,2,16,1,ganado
28,14,1.0,aleatoria,1,2,4089774122208370449,0,0,0,10,0,0,2,1,1,en_curso
28,14,2.0,aleatoria,1,2,4089774122208370449,0,0,4,12,4,0,2,2,1,en_curso
28,14,3.0,aleatoria,1,2,4089774122208370449,0,0,5,11,4,0,2,3,1,en_curso
28,14,4.0,aleatoria,1,2,4089774122208370449,0,0,8,22,7,5,2,4,1,en_curso
28,14,5.0,aleatoria,1,2,4089774122208370449,0,2,24,31,16,6,2,5,1,perdido
29,14,1.0,mejorada,1,2,4089774122208370449,0,0,0,10,0,0,2,1,1,en_curso
29,14,2.0,mejorada,1,2,4089774122208370449,0,0,2,7,2,0,1,2,1,en_curso
29,14,3.0,mejorada,1,2,4089774122208370449,0,0,2,3,2,4,2,3,1,en_curso
29,14,4.0,mejorada,1,2,4089774122208370449,0,1,2,4,2,5,2,4,1,en_curso
29,14,5.0,mejorada,1,2,4089774122208370449,0,1,2,0,2,5,2,5,1,en_curso
29,14,6.0,mejorada,1,2,4089774122208370449,1,2,2,4,2,6,2,6,1,en_curso
29,14,7.0,mejorada,1,2,4089774122208370449,1,2,2,3,2,7,2,7,1,en_curso
29,14,8.0,mejorada,1,2,4089774122208370449,2,2,2,3,2,7,2,8,1,en_curso
29,14,9.0,mejorada,1,2,4089774122208370449,2,2,2,2,2,7,2,9,1,en_curso
29,14,10.0,mejorada,1,2,4089774122208370449,2,2,2,4,2,7,2,10,1,en_curso
29,14,11.0,mejorada,1,2,4089774122208370449,3,2,2,4,2,7,2,11,1,en_curso
29,14,12.0,mejorada,1,2,4089774122208370449,3,2,2,3,2,7,2,12,1,en_curso
29,14,13.0,mejorada,1,2,4089774122208370449,4,2,2,8,2,7,2,13,1,en_curso
29,14,14.0,mejorada,1,2,4089774122208370449,6,2,3,13,3,7,2,14,1,en_curso
29,14,15.0,mejorada,1,2,4089774122208370449,7,2,11,16,11,7,1,15,1,ganado
30,15,1.0,aleatoria,1,2,2095907272200333468,0,0,0,10,0,0,2,1,1,en_curso
30,15,2.0,aleatoria,1,2,2095907272200333468,0,0,6,14,4,1,2,2,1,en_curso
30,15,3.0,aleatoria,1,2,2095907272200333468,0,0,8,15,6,2,2,3,1,en_curso
30,15,4.0,aleatoria,1,2,2095907272200333468,0,1,15,19,10,3,2,4,1,en_curso
30,15,5.0,aleatoria,1,2,2095907272200333468,0,3,24,26,14,4,2,5,1,perdido
31,15,1.0,mejorada,1,2,2095907272200333468,0,0,0,10,0,0,2,1,1,en_curso
31,15,2.0,mejorada,1,2,2095907272200333468,0,0,2,5,2,1,1,2,1,en_curso
31,15,3.0,mejorada,1,2,2095907272200333468,0,0,2,2,2,4,2,3,1,en_curso
31,15,4.0,mejorada,1,2,2095907272200333468,0,0,2,1,2,8,2,4,1,en_curso
31,15,5.0,mejorada,1,2,2095907272200333468,0,0,2,2,2,8,2,5,1,en_curso
31,15,6.0,mejorada,1,2,2095907272200333468,1,1,2,3,2,8,2,6,1,en_curso
